,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29069.034507647113,0.0,45.42487620377506,14374.120060482077,0.0,7781.510429038724,24086.20561331707,17974.900797595386,0.0,23501.291166152034,44895.986350430365,36708.681534708696,1759.3767189870268,40610.07190326533,38522.767087543674,35520.46227182199,14667.157456100336,36396.85264037867,43686.54782465697,38110.24300893533,53436.93819321363,30265.633377491948,66127.3285617703,78344.02374604864,60624.718930326955,83358.41411460527,73594.10929888359,58654.80448316193,83544.49966744024,67387.19485171858,40562.89003599693,57392.58522027523,50086.28040455356,84677.97558883188,97037.67077311024,93543.36595738854,66888.06114166687,65149.7563259452,92248.45151022352,104837.14669450183,81547.84187878018,102180.53706305851,72899.23224733684,115550.92743161516,81398.62261589347,106532.31780017182,107792.01298445015,90512.70816872848,100267.4033530068,56351.098537285114,57213.793721563445,60470.488905841776,50440.18409012009,49171.87927439844,37050.574458676754,62204.269642955085,14818.96482723343,31604.660011511733,,
1,0.0,0.0,0.0,0.0,23738.95971641061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18861.034507647113,12672.72969192543,0.0,40435.12006048208,26690.815244760393,21269.510429038724,27611.20561331707,41218.90079759539,41278.59598187373,45597.291166152034,59436.986350430365,70854.6815347087,66396.37671898703,48714.07190326533,63854.767087543674,63143.46227182199,63220.157456100336,77976.85264037867,62693.54782465697,74384.24300893533,38135.93819321363,65226.63337749195,29162.328561770293,65855.02374604864,61082.718930326955,82082.41411460527,92038.10929888359,72521.80448316193,54055.499667440235,63728.19485171858,44239.89003599693,51582.58522027523,36909.28040455356,69496.97558883188,66636.67077311024,78006.36595738854,68601.06114166687,44736.7563259452,61395.45151022352,43955.14669450183,66144.84187878018,46727.53706305851,75977.23224733684,71120.92743161516,69308.62261589347,107404.31780017182,108116.01298445015,111066.70816872848,79360.4033530068,78142.09853728511,61133.793721563445,59373.488905841776,72913.18409012009,28628.879274398438,41479.574458676754,19893.269642955085,19678.96482723343,34612.66001151173,,
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39823.91155919386,19979.606743472206,0.0,18786.997112028825,19228.69229630717,0.0,0.0,5560.777849142163,29419.473033420465,26981.16821769881,25746.863401977127,0.0,22436.253770533804,0.0,50649.64413909044,40713.33932336877,41833.03450764711,37765.72969192543,27049.424876203775,33454.12006048208,14337.815244760393,16790.510429038724,43689.20561331707,66496.90079759539,61936.59598187373,37819.291166152034,91961.98635043036,52886.681534708696,53669.37671898703,51307.07190326533,73693.76708754367,69392.46227182199,62324.157456100336,91673.85264037867,80796.54782465697,60997.24300893533,104134.93819321363,100134.63337749195,91521.3285617703,61833.02374604864,85301.71893032696,96199.41411460527,70082.10929888359,85682.80448316193,41486.499667440235,51873.19485171858,89365.89003599693,78677.58522027523,66273.28040455356,58336.975588831876,57521.670773110236,73554.36595738854,88497.06114166687,84237.7563259452,69578.45151022352,89529.14669450183,57189.84187878018,49275.53706305851,61219.23224733684,37780.92743161516,74156.62261589347,46263.31780017182,49793.01298445015,30911.70816872848,34418.4033530068,7911.098537285114,24551.793721563445,20218.488905841776,2980.184090120092,4046.8792743984377,0.0,0.0,0.0,0.0,,
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16733.948954812135,0.0,42487.33932336877,20774.034507647113,28477.72969192543,0.0,0.0,0.0,0.0,20459.20561331707,0.0,0.0,40424.291166152034,49716.986350430365,0.0,50831.37671898703,47064.07190326533,37955.767087543674,58842.46227182199,55691.157456100336,53509.85264037867,35914.54782465697,82896.24300893533,75399.93819321363,81537.63337749195,128252.3285617703,97237.02374604864,69235.71893032696,76190.41411460527,77913.10929888359,97377.80448316193,127946.49966744024,132506.19485171858,115584.89003599693,82342.58522027523,78024.28040455356,97315.97558883188,93347.67077311024,70010.36595738854,50296.06114166687,40664.7563259452,74901.45151022352,63352.14669450183,85226.84187878018,61634.53706305851,74984.23224733684,80932.92743161516,52040.62261589347,60417.31780017182,55333.01298445015,56926.70816872848,69065.4033530068,81997.09853728511,59442.793721563445,78173.48890584178,51738.18409012009,37238.87927439844,24267.574458676754,20450.269642955085,5771.964827233431,27637.660011511733,,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27984.558586255473,50266.2537705338,28175.948954812135,53173.64413909044,0.0,45327.03450764711,40161.72969192543,45136.424876203775,88699.12006048208,84793.8152447604,55043.510429038724,55198.20561331707,75599.90079759539,48724.59598187373,63229.291166152034,17881.986350430365,45207.681534708696,69073.37671898703,37594.07190326533,57367.767087543674,11654.46227182199,29536.157456100336,38808.85264037867,35806.54782465697,27971.24300893533,31064.93819321363,0.0,0.0,42869.02374604864,46297.718930326955,59894.41411460527,42135.10929888359,44379.80448316193,40583.499667440235,56448.19485171858,48817.89003599693,65699.58522027523,82762.28040455356,71038.97558883188,46191.670773110236,80621.36595738854,84869.06114166687,87962.7563259452,114906.45151022352,98165.14669450183,99930.84187878018,115513.53706305851,86230.23224733684,102611.92743161516,80771.62261589347,81156.31780017182,49915.01298445015,99922.70816872848,76523.4033530068,61770.098537285114,58210.793721563445,31242.488905841776,33845.18409012009,80522.87927439844,88956.57445867675,23855.269642955085,27979.96482723343,7749.660011511733,,
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30120.72969192543,17128.424876203775,42875.12006048208,23759.815244760393,30742.510429038724,48879.20561331707,36011.90079759539,89480.59598187373,57635.291166152034,65443.986350430365,74249.6815347087,56052.37671898703,68408.07190326533,36011.767087543674,40397.46227182199,52432.157456100336,71960.85264037867,47772.54782465697,47471.24300893533,60201.93819321363,56063.63337749195,49223.32856177029,34302.02374604864,55315.718930326955,66048.41411460527,64057.10929888359,47856.80448316193,55255.499667440235,68880.19485171858,94895.89003599693,81440.58522027523,81281.28040455356,80399.97558883188,78401.67077311024,73589.36595738854,97546.06114166687,82353.7563259452,92633.45151022352,124415.14669450183,88726.84187878018,104604.53706305851,118601.23224733684,76881.92743161516,100129.62261589347,112402.31780017182,75731.01298445015,51118.70816872848,100406.4033530068,52886.098537285114,48029.793721563445,106327.48890584178,57940.18409012009,75471.87927439844,73910.57445867675,78514.26964295509,28884.96482723343,70712.66001151173,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10577.301927750523,0.0,16135.69229630717,0.0,0.0,37437.77784914216,17902.473033420465,18947.16821769881,7454.863401977127,16539.558586255473,13083.253770533804,0.0,18528.644139090437,14283.339323368768,26520.034507647113,35437.72969192543,15231.424876203775,0.0,29880.815244760393,37205.510429038724,18059.20561331707,29229.900797595386,2804.595981873732,27406.291166152034,20628.986350430365,22604.681534708696,11212.376718987027,39709.07190326533,40825.767087543674,11619.46227182199,32438.157456100336,27795.852640378667,0.0,58065.24300893533,52958.93819321363,84846.63337749195,103125.3285617703,68418.02374604864,76175.71893032696,115098.41411460527,114356.10929888359,124668.80448316193,193901.49966744025,145749.19485171858,125733.89003599693,143161.5852202752,86535.28040455356,91979.97558883188,103740.67077311024,133525.36595738854,112286.06114166687,90031.7563259452,41748.45151022352,63525.14669450183,62280.84187878018,94360.53706305851,34379.23224733684,54260.92743161516,58370.62261589347,73527.31780017182,102546.01298445015,55722.70816872848,8510.403353006797,55449.098537285114,61048.793721563445,78523.48890584178,46953.18409012009,91201.87927439844,46711.574458676754,81437.26964295509,64484.96482723343,107599.66001151173
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.91155919386074,0.0,3809.3019277505227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.7296919254295,0.0,35974.12006048208,41754.81524476039,57096.510429038724,74220.20561331707,65700.90079759539,108160.59598187373,92850.29116615203,84180.98635043036,74391.6815347087,82503.37671898703,95463.07190326533,67640.76708754367,72792.46227182199,93494.15745610034,80426.85264037867,117493.54782465697,77166.24300893533,116458.93819321363,84978.63337749195,51807.32856177029,52487.02374604864,70124.71893032696,73727.41411460527,89591.10929888359,71654.80448316193,49786.499667440235,86922.19485171858,37923.89003599693,69060.58522027523,59053.28040455356,49647.975588831876,54208.670773110236,78076.36595738854,62735.06114166687,52692.7563259452,63968.45151022352,72100.14669450183,64352.84187878018,78965.53706305851,106133.23224733684,42872.92743161516,131420.6226158935,78645.31780017182,56788.01298445015,61403.70816872848,58293.4033530068,67299.09853728511,54066.793721563445,102101.48890584178,74710.18409012009,52347.87927439844,64681.574458676754,53122.269642955085,48981.96482723343,0.0,,
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7889.216374915544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10961.681534708696,8642.376718987027,43772.07190326533,10087.767087543674,29845.46227182199,30728.157456100336,11167.852640378667,14328.54782465697,24395.24300893533,0.0,30466.633377491948,29820.328561770293,66732.02374604864,65137.718930326955,33321.41411460527,79344.10929888359,43895.80448316193,51995.499667440235,88185.19485171858,111104.89003599693,129365.58522027523,132052.28040455357,110843.97558883188,89011.67077311024,138917.36595738854,135643.06114166687,153137.7563259452,97062.45151022352,126539.14669450183,165571.84187878016,156119.53706305852,137624.23224733683,117493.92743161516,114989.62261589347,97700.31780017182,142871.01298445015,102949.70816872848,112705.4033530068,114389.09853728511,88887.79372156344,86466.48890584178,86709.18409012009,121184.87927439844,102746.57445867675,83542.26964295509,125217.96482723343,79140.66001151173,,
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27823.777849142163,0.0,6254.168217698811,62203.86340197713,0.0,18922.253770533804,25073.948954812135,3975.6441390904365,0.0,0.0,47649.72969192543,0.0,0.0,0.0,0.0,24030.20561331707,30273.900797595386,63203.59598187373,88839.29116615203,80843.98635043036,58801.681534708696,97789.37671898703,89793.07190326533,127962.76708754367,121260.46227182199,84564.15745610034,118363.85264037867,141100.54782465697,127612.24300893533,134720.93819321363,122400.63337749195,123936.3285617703,117466.02374604864,145668.71893032696,119156.91411460527,92645.10929888359,87911.80448316193,76224.49966744024,61377.19485171858,72983.89003599693,71882.58522027523,99268.28040455356,98678.97558883188,86805.67077311024,117518.36595738854,81478.06114166687,77949.7563259452,107499.45151022352,46973.14669450183,73396.84187878018,67113.53706305851,75207.23224733684,63193.92743161516,61713.62261589347,63405.31780017182,34901.01298445015,20354.70816872848,18605.403353006797,12646.098537285114,40798.793721563445,38656.488905841776,23341.184090120092,20382.879274398438,0.0,8706.269642955085,0.0,23394.660011511733
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54315.77784914216,55849.473033420465,42994.16821769881,34021.86340197713,18779.558586255473,50836.2537705338,50880.948954812135,55539.64413909044,52537.33932336877,69813.03450764711,80185.72969192543,105152.42487620378,124428.12006048208,130757.8152447604,123224.51042903872,148667.20561331708,168283.9007975954,149145.59598187375,170944.29116615205,105401.98635043036,141670.6815347087,141486.876718987,141303.0719032653,151438.76708754367,151556.46227182198,131445.15745610034,123553.85264037867,103913.54782465697,112513.24300893533,72922.93819321363,73326.63337749195,44411.32856177029,63766.02374604864,63463.718930326955,47236.41411460527,31524.109298883588,32189.804483161934,31000.499667440235,37910.19485171858,36105.89003599693,0.0,30659.28040455356,930.9755888318759,0.0,9121.365957388538,34457.06114166687,14916.7563259452,30167.451510223516,6807.146694501833,12059.841878780178,9745.53706305851,13702.23224733684,22955.927431615157,50175.62261589347,43288.31780017182,39704.01298445015,20406.70816872848,21900.403353006797,24087.098537285114,9269.793721563445,24777.488905841776,15362.184090120092,15436.879274398438,7162.574458676754,0.0,5071.964827233431,0.0,,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16053.91155919386,25921.606743472206,60912.30192775052,49296.997112028825,23113.69229630717,61655.3874805855,47133.08266486383,48232.77784914216,53616.473033420465,47615.16821769881,54091.86340197713,78054.55858625547,61463.2537705338,79484.94895481213,69512.64413909044,82107.33932336877,79591.03450764711,80237.72969192543,78219.42487620378,70162.12006048208,73847.8152447604,66577.51042903872,53934.20561331707,81643.90079759539,124644.59598187373,68039.29116615203,52680.986350430365,62748.681534708696,68139.37671898703,93718.07190326533,56563.767087543674,65112.46227182199,82356.15745610034,94390.85264037867,87408.54782465697,111912.24300893533,124823.93819321363,96744.63337749195,91301.3285617703,102676.02374604864,75568.71893032696,94693.41411460527,79836.10929888359,88667.80448316193,39713.499667440235,67325.19485171858,93992.89003599693,56901.58522027523,70051.28040455356,79122.97558883188,64207.670773110236,46118.36595738854,34176.06114166687,47201.7563259452,41925.84187878018,29382.146694501833,29163.23224733684,0.0,27405.622615893473,23645.31780017182,47333.01298445015,27747.70816872848,19863.403353006797,4803.098537285114,0.0,0.0,24905.184090120092,0.0,0.0,804.2696429550851,25825.96482723343,20325.660011511733,,
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17319.034507647113,2124.7296919254295,7300.424876203775,15013.120060482077,13983.815244760393,18641.510429038724,45056.20561331707,55573.90079759539,44944.59598187373,41570.291166152034,47461.986350430365,65537.1815347087,83612.37671898703,58646.07190326533,62993.767087543674,60247.46227182199,111000.15745610034,65914.85264037867,56592.54782465697,96931.24300893533,78250.93819321363,114296.63337749195,67884.3285617703,77039.02374604864,72090.71893032696,90853.41411460527,106918.10929888359,115521.80448316193,129528.49966744024,107959.19485171858,112184.89003599693,95909.58522027523,87295.28040455356,103189.97558883188,104914.67077311024,99749.36595738854,83280.06114166687,87271.7563259452,52587.45151022352,56885.14669450183,73523.84187878018,82243.53706305851,92836.23224733684,93045.92743161516,100904.62261589347,79996.31780017182,67116.01298445015,99740.70816872848,100755.4033530068,64674.098537285114,93521.79372156344,72603.48890584178,67820.18409012009,72808.87927439844,45466.574458676754,58061.269642955085,70133.96482723343,38973.66001151173
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.948954812135,20859.644139090437,13920.339323368768,0.0,6200.7296919254295,13523.424876203775,38818.12006048208,7662.815244760393,61629.510429038724,32276.20561331707,68140.90079759539,92492.59598187373,78494.29116615203,90927.98635043036,61903.681534708696,125996.37671898703,82431.07190326533,83480.76708754367,103490.46227182199,76419.15745610034,71035.85264037867,78742.54782465697,91403.24300893533,102164.93819321363,144662.63337749196,114096.3285617703,84421.02374604864,90330.71893032696,73043.41411460527,67690.10929888359,103319.80448316193,72882.49966744024,73599.19485171858,89218.89003599693,69434.58522027523,78829.28040455356,74799.97558883188,66811.67077311024,88373.36595738854,75288.06114166687,77718.7563259452,103606.45151022352,84181.14669450183,74422.84187878018,76538.53706305851,61110.23224733684,52291.92743161516,52769.62261589347,71153.31780017182,67339.01298445015,84119.70816872848,82800.4033530068,82664.09853728511,62680.793721563445,71804.48890584178,57835.18409012009,40092.87927439844,50471.574458676754,67203.26964295509,61868.96482723343,55548.66001151173
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22592.595981873732,16883.291166152034,29513.986350430365,40290.681534708696,11603.376718987027,48767.07190326533,31588.767087543674,38107.46227182199,36496.157456100336,78959.85264037867,66657.54782465697,73508.24300893533,77108.93819321363,85266.63337749195,92186.3285617703,70717.02374604864,84375.71893032696,81080.41411460527,101818.10929888359,111874.80448316193,148670.49966744025,132026.19485171858,144811.8900359969,144013.5852202752,126672.28040455356,155136.97558883188,177272.67077311024,156633.36595738854,114857.06114166687,133926.7563259452,129856.45151022352,153322.14669450183,138420.84187878016,160810.53706305852,114347.23224733684,93662.92743161516,54614.62261589347,77348.31780017182,86865.01298445015,64025.70816872848,68152.4033530068,78283.09853728511,58393.793721563445,77400.48890584178,55353.18409012009,69703.87927439844,54554.574458676754,46502.269642955085,41932.96482723343,49488.66001151173,,
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36505.948954812135,30793.644139090437,0.0,39068.03450764711,40325.72969192543,24840.424876203775,27313.120060482077,32629.815244760393,24608.510429038724,16020.20561331707,41484.90079759539,55941.59598187373,68521.29116615203,64695.986350430365,63094.681534708696,129506.37671898703,149521.0719032653,59550.767087543674,90377.46227182199,76874.15745610034,85942.85264037867,53716.54782465697,96020.24300893533,101614.93819321363,144664.63337749196,163710.3285617703,141040.02374604862,81990.71893032696,95242.41411460527,78172.10929888359,73671.80448316193,74524.49966744024,85945.19485171858,83659.89003599693,72138.58522027523,93315.28040455356,62362.975588831876,80058.67077311024,100913.36595738854,54904.06114166687,40532.7563259452,35968.45151022352,47090.14669450183,45054.84187878018,42190.53706305851,74729.23224733684,66926.92743161516,101525.62261589347,105224.31780017182,54409.01298445015,82431.70816872848,65065.4033530068,93870.09853728511,66468.79372156344,109840.48890584178,64000.18409012009,56863.87927439844,58285.574458676754,50233.269642955085,43714.96482723343,11136.660011511733,,,,,
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24838.339323368768,27410.034507647113,22688.72969192543,7871.424876203775,9815.120060482077,0.0,51380.510429038724,50950.20561331707,62102.90079759539,81939.59598187373,38326.291166152034,58618.986350430365,62306.681534708696,88937.37671898703,67448.07190326533,58906.767087543674,50734.46227182199,80116.15745610034,70344.85264037867,22058.54782465697,76237.24300893533,43404.93819321363,37142.63337749195,57479.32856177029,48107.02374604864,76081.71893032696,87924.41411460527,62024.10929888359,72608.80448316193,62222.499667440235,64864.19485171858,69105.89003599693,106619.58522027523,98500.28040455356,96336.97558883188,79411.67077311024,98862.36595738854,98995.06114166687,127964.7563259452,109067.45151022352,92140.14669450183,99230.84187878018,104082.53706305851,118602.23224733684,115715.92743161516,129025.62261589347,129096.31780017182,81580.01298445015,117520.70816872848,86188.4033530068,91358.09853728511,107637.79372156344,97895.48890584178,83247.18409012009,106542.87927439844,113892.57445867675,85937.26964295509,81514.96482723343,97800.66001151173,,
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26630.777849142163,0.0,0.0,8105.863401977127,28206.558586255473,0.0,0.0,0.0,0.0,28085.034507647113,40551.72969192543,5578.424876203775,33066.12006048208,20426.815244760393,42095.510429038724,25006.20561331707,60908.90079759539,50749.59598187373,50380.291166152034,46232.986350430365,49822.681534708696,83640.37671898703,52895.07190326533,88813.76708754367,79086.46227182199,68106.15745610034,78783.85264037867,92312.54782465697,106080.24300893533,71044.93819321363,96214.63337749195,82788.3285617703,116245.02374604864,83067.71893032696,93319.41411460527,115851.10929888359,117406.80448316193,118452.49966744024,61430.19485171858,79561.89003599693,86768.58522027523,38185.28040455356,66875.97558883188,68281.67077311024,28759.365957388538,61114.06114166687,48212.7563259452,69705.45151022352,46931.14669450183,60325.84187878018,88642.53706305851,54916.23224733684,62310.92743161516,80440.62261589347,115233.31780017182,49840.01298445015,82550.70816872848,96117.4033530068,109684.09853728511,121532.79372156344,127869.48890584178,98578.18409012009,139289.87927439844,112907.57445867675,112481.26964295509,123987.96482723343,106742.66001151173,,
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582.91155919386,32218.606743472206,19852.301927750523,29947.997112028825,0.0,0.0,55745.08266486383,0.0,33828.473033420465,40006.16821769881,68872.86340197713,71725.55858625547,92123.2537705338,74057.94895481213,119006.64413909044,166464.33932336877,114819.03450764711,120254.72969192543,119600.42487620378,103144.12006048208,105839.8152447604,65168.510429038724,86520.20561331707,108867.90079759539,93489.59598187373,122551.29116615203,88682.98635043036,141336.6815347087,129650.37671898703,118286.07190326533,89704.76708754367,116327.46227182199,81813.15745610034,81762.85264037867,59595.54782465697,111910.24300893533,42051.93819321363,96821.63337749195,59202.32856177029,107489.02374604864,75815.71893032696,52840.41411460527,91896.10929888359,76717.80448316193,86093.49966744024,52395.19485171858,75724.89003599693,46959.58522027523,66006.28040455356,115597.97558883188,64079.670773110236,70437.36595738854,52150.06114166687,49962.7563259452,61823.45151022352,55229.14669450183,26249.84187878018,62276.53706305851,63338.23224733684,41075.92743161516,60342.62261589347,32905.31780017182,19216.01298445015,40009.70816872848,11905.403353006797,35066.098537285114,17220.793721563445,0.0,3263.184090120092,0.0,0.0,8930.269642955085,1176.9648272334307,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19719.606743472206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34437.64413909044,38476.33932336877,55253.03450764711,35636.72969192543,63302.424876203775,51181.12006048208,61115.81524476039,41424.510429038724,63885.20561331707,70297.90079759539,78891.59598187373,83650.29116615203,88538.98635043036,73825.6815347087,59473.37671898703,38249.07190326533,52590.767087543674,54129.46227182199,86174.15745610034,28916.852640378667,54236.54782465697,45954.24300893533,74338.93819321363,22668.633377491948,75569.3285617703,45557.02374604864,85399.71893032696,76856.41411460527,91497.10929888359,84503.80448316193,67832.49966744024,76993.19485171858,94351.89003599693,86483.58522027523,76128.28040455356,95516.97558883188,91884.67077311024,55006.36595738854,113126.06114166687,126065.7563259452,93845.45151022352,130153.14669450183,99802.84187878018,80766.53706305851,98631.23224733684,127572.92743161516,70952.62261589347,116161.31780017182,118293.01298445015,96238.70816872848,92517.4033530068,71569.09853728511,89372.79372156344,98195.48890584178,125384.18409012009,101943.87927439844,97221.57445867675,95936.26964295509,77493.96482723343,60031.66001151173,,
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9223.120060482077,0.0,13642.510429038724,23033.20561331707,18034.900797595386,25979.595981873732,33730.291166152034,41648.986350430365,56918.681534708696,67915.37671898703,62490.07190326533,70332.76708754367,34102.46227182199,88551.15745610034,103222.85264037867,78613.54782465697,94790.24300893533,112891.93819321363,108765.63337749195,123802.3285617703,99985.02374604864,127913.71893032696,112897.41411460527,114982.10929888359,93338.80448316193,155371.49966744025,118063.19485171858,140552.8900359969,106068.58522027523,91105.28040455356,96746.97558883188,137995.67077311024,107660.36595738854,93120.06114166687,114187.7563259452,80002.45151022352,80484.14669450183,72200.84187878018,113548.53706305851,77698.23224733684,96011.92743161516,85425.62261589347,143036.31780017182,128381.01298445015,101025.70816872848,85297.4033530068,97376.09853728511,128488.79372156344,83851.48890584178,51737.18409012009,86305.87927439844,51550.574458676754,97774.26964295509,87976.96482723343,94703.66001151173,,
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.5585862554726,0.0,0.0,31775.644139090437,23003.339323368768,23423.034507647113,51051.72969192543,13215.424876203775,40391.12006048208,24335.815244760393,48772.510429038724,76029.20561331707,95165.90079759539,84230.59598187373,109112.29116615203,106499.98635043036,93327.6815347087,102298.37671898703,104785.07190326533,82136.76708754367,74556.46227182199,71510.15745610034,65257.85264037867,97533.54782465697,80111.24300893533,61048.93819321363,90349.63337749195,75328.3285617703,91533.02374604864,74974.71893032696,82567.41411460527,54644.10929888359,82704.80448316193,125535.49966744024,62966.19485171858,89014.89003599693,69965.58522027523,98451.28040455356,94318.97558883188,57730.670773110236,112399.36595738854,90554.06114166687,136292.7563259452,101318.45151022352,127004.14669450183,141261.84187878016,169258.53706305852,97109.23224733684,123124.92743161516,100742.62261589347,130876.31780017182,146780.01298445015,68810.70816872848,86951.4033530068,70450.09853728511,75066.79372156344,83663.48890584178,43138.18409012009,56356.87927439844,48181.574458676754,40867.269642955085,10311.96482723343,0.0,,,,,
