,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24903.777849142163,25523.473033420465,0.0,0.0,10801.558586255473,34580.2537705338,39823.948954812135,43564.64413909044,41573.33932336877,18099.034507647113,38819.72969192543,17389.424876203775,71053.12006048208,58958.81524476039,36165.510429038724,50128.20561331707,61016.90079759539,0.0,39428.291166152034,47043.986350430365,46229.681534708696,46316.37671898703,11962.071903265329,10012.767087543674,23164.46227182199,22126.157456100336,37625.85264037867,56185.54782465697,73521.24300893533,56329.93819321363,40224.63337749195,27710.328561770293,60860.02374604864,78787.71893032696,69643.41411460527,98007.10929888359,102619.80448316193,110698.49966744024,102743.19485171858,117139.89003599693,128711.58522027523,127099.28040455356,135357.97558883188,99044.67077311024,136822.36595738854,87068.06114166687,95237.7563259452,112620.45151022352,77079.14669450183,102878.84187878018,111491.53706305851,92500.23224733684,109600.92743161516,109828.62261589347,83003.31780017182,113271.01298445015,121652.70816872848,118061.4033530068,113795.09853728511,115160.79372156344,141192.48890584178,170012.18409012008,120286.87927439844,99687.57445867675,159847.2696429551,124252.96482723343,138704.66001151173,,
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19684.900797595386,0.0,42637.291166152034,56514.986350430365,30160.681534708696,47926.37671898703,81582.07190326533,69409.76708754367,91799.46227182199,95673.15745610034,120109.85264037867,116333.54782465697,125340.24300893533,156245.93819321363,146732.63337749196,155630.3285617703,159652.02374604862,141290.71893032696,159871.4141146053,170892.1092988836,145573.80448316195,134451.49966744025,159895.19485171858,141428.8900359969,144911.5852202752,170306.28040455357,138613.97558883188,161399.67077311024,138271.36595738854,161291.06114166687,135036.7563259452,139447.4515102235,102152.14669450183,97902.84187878018,92061.53706305851,90111.23224733684,83874.92743161516,108252.62261589347,54536.31780017182,122300.01298445015,106070.70816872848,102428.4033530068,84280.09853728511,48975.793721563445,52623.488905841776,39007.18409012009,57066.87927439844,59681.574458676754,56327.269642955085,85581.96482723343,0.0,,
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15929.43563780225,15158.130822080566,25871.826006358868,11860.521190637213,12515.216374915544,0.0,39021.606743472206,78677.30192775052,66333.99711202882,66848.69229630717,89119.3874805855,69821.08266486383,59011.77784914216,53061.473033420465,62272.16821769881,64440.86340197713,125003.55858625547,115114.2537705338,94267.94895481213,92188.64413909044,56190.33932336877,80685.03450764711,71378.72969192543,54165.424876203775,72144.12006048208,72040.8152447604,58080.510429038724,98397.20561331707,66317.90079759539,60569.59598187373,63864.291166152034,72970.98635043036,105388.6815347087,99186.37671898703,113685.07190326533,124867.76708754367,96745.46227182199,107368.15745610034,118486.85264037867,119119.54782465697,111344.24300893533,97530.93819321363,102755.63337749195,72742.3285617703,108655.02374604864,105552.71893032696,79528.41411460527,68298.10929888359,48415.80448316193,70160.49966744024,25305.19485171858,68441.89003599693,66685.58522027523,34923.28040455356,0.0,37581.670773110236,40453.36595738854,51199.06114166687,38482.7563259452,50744.45151022352,59956.14669450183,65208.84187878018,49980.53706305851,77153.23224733684,77852.92743161516,82346.62261589347,64271.31780017182,70714.01298445015,80539.70816872848,45141.4033530068,50140.098537285114,12801.793721563445,38743.488905841776,50360.18409012009,29177.879274398438,44539.574458676754,64071.269642955085,49398.96482723343,90641.66001151173,,
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16543.35008496727,0.0,0.0,0.0,0.0,29488.826006358868,21726.521190637213,37346.216374915544,44452.91155919386,33282.606743472206,39237.30192775052,72617.99711202882,53146.69229630717,70621.3874805855,70920.08266486383,41647.77784914216,72557.47303342047,52060.16821769881,78603.86340197713,88967.55858625547,55709.2537705338,49097.948954812135,39935.64413909044,35935.33932336877,98346.03450764711,79838.72969192543,81982.42487620378,43779.12006048208,42581.81524476039,53964.510429038724,53506.20561331707,70858.90079759539,32307.595981873732,35006.291166152034,56293.986350430365,50541.681534708696,66550.37671898703,62951.07190326533,53037.767087543674,88880.46227182199,107039.15745610034,68652.85264037867,50736.54782465697,43357.24300893533,129976.93819321363,125494.63337749195,74601.3285617703,104215.02374604864,117720.71893032696,99531.41411460527,116441.10929888359,122749.80448316193,138980.49966744025,63469.19485171858,113756.89003599693,61201.58522027523,110586.28040455356,88976.97558883188,76093.67077311024,104979.36595738854,88088.06114166687,109814.7563259452,98709.45151022352,101525.14669450183,71227.84187878018,35122.53706305851,67959.23224733684,70846.92743161516,58759.62261589347,90395.31780017182,67291.01298445015,53940.70816872848,59747.4033530068,60398.098537285114,65639.79372156344,106944.48890584178,40963.18409012009,40605.87927439844,54874.574458676754,52143.269642955085,44730.96482723343,50488.66001151173
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39418.12006048208,8628.815244760393,4291.510429038724,0.0,0.0,0.0,0.0,91258.98635043036,94055.6815347087,49129.37671898703,152969.0719032653,70585.76708754367,52669.46227182199,33431.157456100336,55592.85264037867,17321.54782465697,43639.24300893533,58755.93819321363,55401.63337749195,73918.3285617703,59332.02374604864,71681.71893032696,85493.41411460527,148380.1092988836,160720.80448316195,115198.49966744024,112190.19485171858,120583.89003599693,82220.58522027523,95389.28040455356,142485.97558883188,126081.67077311024,114779.36595738854,96843.06114166687,133212.7563259452,123896.45151022352,108736.14669450183,142935.84187878016,137130.53706305852,166972.23224733683,160552.92743161516,134010.6226158935,142172.31780017182,128494.01298445015,159966.70816872848,147792.4033530068,144866.0985372851,164470.79372156344,164383.48890584178,185411.18409012008,186577.87927439844,207714.57445867674,132949.2696429551,131178.96482723343,152293.66001151173
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34597.216374915544,27990.91155919386,67701.6067434722,50521.30192775052,61330.997112028825,75194.69229630717,82341.3874805855,92745.08266486383,84636.77784914216,87342.47303342047,102822.16821769881,134477.8634019771,98979.55858625547,149556.2537705338,106653.94895481213,0.0,122053.33932336877,144960.0345076471,124021.72969192543,116368.42487620378,81933.12006048208,102063.8152447604,75946.51042903872,117752.20561331707,91651.90079759539,80064.59598187373,80481.29116615203,81491.98635043036,56564.681534708696,76851.37671898703,62505.07190326533,78002.76708754367,70522.46227182199,50183.157456100336,38415.85264037867,47810.54782465697,43320.24300893533,0.0,61555.63337749195,56349.32856177029,36770.02374604864,64627.718930326955,71057.41411460527,64581.10929888359,35563.80448316193,37607.499667440235,80181.19485171858,66247.89003599693,78028.58522027523,92912.28040455356,66301.97558883188,126429.67077311024,90350.36595738854,92908.06114166687,88474.7563259452,81253.45151022352,80314.14669450183,55428.84187878018,84459.53706305851,72307.62261589347,66979.31780017182,55639.01298445015,53664.70816872848,47672.4033530068,57967.098537285114,86871.79372156344,73917.48890584178,56353.18409012009,56878.87927439844,81369.57445867675,70085.26964295509,86176.96482723343,87928.66001151173,,
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30585.606743472206,0.0,0.0,0.0,0.0,0.0,0.0,35917.473033420465,35715.16821769881,43337.86340197713,38668.55858625547,50513.2537705338,48742.948954812135,45474.64413909044,78958.33932336877,73911.03450764711,82540.72969192543,80280.42487620378,51809.12006048208,68917.8152447604,43424.510429038724,72605.20561331707,95647.90079759539,65339.59598187373,73426.29116615203,18757.986350430365,62181.681534708696,55621.37671898703,66585.07190326533,84582.76708754367,75897.46227182199,66617.15745610034,63878.85264037867,66357.54782465697,88663.24300893533,92152.93819321363,143609.63337749196,83875.3285617703,85167.02374604864,86581.71893032696,137464.4141146053,133601.1092988836,111326.80448316193,137554.49966744025,99888.19485171858,133298.8900359969,168112.5852202752,146560.28040455357,114319.97558883188,98160.67077311024,111610.36595738854,97976.06114166687,105783.7563259452,116105.45151022352,70579.14669450183,94735.84187878018,170407.53706305852,133192.23224733683,106926.92743161516,108532.62261589347,80338.31780017182,91470.01298445015,67863.70816872848,72950.4033530068,105791.09853728511,59797.793721563445,85602.48890584178,80342.18409012009,72603.87927439844,49048.574458676754,61681.269642955085,20344.96482723343,0.0,,
29,0.0,0.0,0.0,0.0,0.0,0.0,35583.35008496727,11256.045269245573,0.0,32530.43563780225,0.0,28255.826006358868,35243.52119063721,18383.216374915544,14585.91155919386,0.0,11716.301927750523,35950.997112028825,49358.69229630717,20151.3874805855,0.0,24788.777849142163,0.0,26323.16821769881,8067.863401977127,18909.558586255473,0.0,25793.948954812135,42917.64413909044,41651.33932336877,54108.03450764711,28581.72969192543,48244.424876203775,42987.12006048208,84768.8152447604,70187.51042903872,83127.20561331707,105993.90079759539,72582.59598187373,66279.29116615203,86907.98635043036,124283.6815347087,78532.37671898703,98232.07190326533,89568.76708754367,136987.46227182198,95087.15745610034,154143.85264037867,143614.54782465697,135543.24300893533,114088.93819321363,112362.63337749195,81151.3285617703,126533.02374604864,92094.71893032696,97003.41411460527,92955.10929888359,105028.80448316193,47581.499667440235,49411.19485171858,79898.89003599693,67322.58522027523,80384.28040455356,94359.97558883188,97367.67077311024,87692.36595738854,89410.06114166687,60942.7563259452,93527.45151022352,147702.14669450183,92431.84187878018,90504.53706305851,100197.23224733684,78496.92743161516,51372.62261589347,68533.31780017182,81404.01298445015,60504.70816872848,64737.4033530068,43010.098537285114,83813.79372156344,77183.48890584178,88054.18409012009,74844.87927439844,98295.57445867675,115739.26964295509,91225.96482723343,69792.66001151173,,
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22285.216374915544,0.0,52405.606743472206,0.0,42793.997112028825,51731.69229630717,71976.3874805855,47346.08266486383,57952.77784914216,98231.47303342047,106800.16821769881,118017.86340197713,104300.55858625547,96706.2537705338,124197.94895481213,78405.64413909044,49817.33932336877,61350.03450764711,57148.72969192543,78684.42487620378,70215.12006048208,72050.8152447604,65350.510429038724,81059.20561331707,0.0,49115.59598187373,46653.291166152034,32387.986350430365,44333.681534708696,71301.37671898703,86789.07190326533,60818.767087543674,89254.46227182199,60378.157456100336,74255.85264037867,46346.54782465697,66657.24300893533,84118.93819321363,86687.63337749195,85536.3285617703,83178.02374604864,72336.71893032696,98150.41411460527,99588.10929888359,114345.80448316193,86255.49966744024,88398.19485171858,88791.89003599693,86786.58522027523,73135.28040455356,98364.97558883188,87810.67077311024,98849.36595738854,88497.06114166687,81344.7563259452,79336.45151022352,114059.14669450183,75750.84187878018,72546.53706305851,67030.23224733684,72361.92743161516,57228.62261589347,71462.31780017182,86742.01298445015,95182.70816872848,56533.4033530068,84868.09853728511,113362.79372156344,84972.48890584178,89757.18409012009,56857.87927439844,106457.57445867675,82102.26964295509,85795.96482723343,82678.66001151173,,
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32668.034507647113,0.0,0.0,45907.12006048208,0.0,19184.510429038724,49772.20561331707,19681.900797595386,44755.59598187373,55784.291166152034,31966.986350430365,45165.681534708696,46241.37671898703,32390.07190326533,59562.767087543674,76391.46227182199,55341.157456100336,84788.85264037867,93697.54782465697,99609.24300893533,102735.93819321363,101966.63337749195,92808.3285617703,112411.02374604864,87694.71893032696,127273.41411460527,136817.1092988836,171189.80448316195,191742.49966744025,182954.19485171858,155511.8900359969,162164.5852202752,187067.28040455357,185256.97558883188,209770.67077311024,170701.36595738854,127600.06114166687,147803.7563259452,128998.45151022352,143218.14669450183,140239.84187878016,106751.53706305851,130302.23224733684,129791.92743161516,98180.62261589347,105771.31780017182,116554.01298445015,88470.70816872848,87584.4033530068,120570.09853728511,96170.79372156344,87467.48890584178,97447.18409012009,110201.87927439844,94833.57445867675,109014.26964295509,91490.96482723343,,,
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4530.558586255473,11218.253770533804,31151.948954812135,40254.64413909044,37867.33932336877,0.0,77676.72969192543,71446.42487620378,85767.12006048208,73884.8152447604,73637.51042903872,74303.20561331707,55760.90079759539,74292.59598187373,93731.29116615203,90946.98635043036,84997.6815347087,79577.37671898703,74365.07190326533,63082.767087543674,77251.46227182199,63102.157456100336,91966.85264037867,71289.54782465697,55277.24300893533,66715.93819321363,91997.63337749195,80082.3285617703,120120.02374604864,122185.71893032696,120649.41411460527,139440.1092988836,149473.80448316195,163913.49966744025,121373.19485171858,166818.8900359969,151226.5852202752,159521.28040455357,167853.97558883188,197784.67077311024,194505.36595738854,182579.06114166687,140302.7563259452,182525.4515102235,101064.14669450183,130546.84187878018,165610.53706305852,99997.23224733684,107422.92743161516,82946.62261589347,92214.31780017182,82634.01298445015,77356.70816872848,77024.4033530068,65251.098537285114,49383.793721563445,53371.488905841776,57108.18409012009,46081.87927439844,36161.574458676754,27194.269642955085,55558.96482723343,68826.66001151173,,
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17231.082664863832,22646.777849142163,0.0,22101.16821769881,18067.863401977127,30904.558586255473,27297.253770533804,52007.948954812135,52659.64413909044,49637.33932336877,60358.03450764711,71863.72969192543,43061.424876203775,43446.12006048208,100043.8152447604,89623.51042903872,81678.20561331707,71838.90079759539,74565.59598187373,95494.29116615203,94799.98635043036,83133.6815347087,73884.37671898703,76978.07190326533,70670.76708754367,84492.46227182199,68596.15745610034,107913.85264037867,105421.54782465697,87660.24300893533,110004.93819321363,127658.63337749195,114918.3285617703,82063.02374604864,87317.71893032696,109262.41411460527,82024.10929888359,98285.80448316193,91333.49966744024,61259.19485171858,112152.89003599693,92356.58522027523,91940.28040455356,96017.97558883188,100626.67077311024,105850.36595738854,94258.06114166687,128519.7563259452,92123.45151022352,126423.14669450183,86864.84187878018,119880.53706305851,115787.23224733684,135193.92743161516,176812.6226158935,139807.31780017182,169543.01298445015,106331.70816872848,104700.4033530068,152941.0985372851,73612.79372156344,85552.48890584178,70052.18409012009,104957.87927439844,85757.57445867675,119414.26964295509,87688.96482723343,115253.66001151173
34,0.0,0.0,0.0,0.0,0.0,577.6750424836355,1155.350084967271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26761.863401977127,0.0,23519.253770533804,24717.948954812135,59325.64413909044,48391.33932336877,72479.03450764711,63738.72969192543,79495.42487620378,86505.12006048208,66529.8152447604,105984.51042903872,82310.20561331707,77796.90079759539,98785.59598187373,87051.29116615203,91170.98635043036,112488.6815347087,79763.37671898703,61760.07190326533,88543.76708754367,99643.46227182199,69419.15745610034,124282.85264037867,141253.54782465697,148935.24300893533,109402.93819321363,164900.63337749196,153584.3285617703,139626.02374604862,125193.71893032696,110772.41411460527,114607.10929888359,150096.80448316195,65417.499667440235,131386.19485171858,94377.89003599693,110127.58522027523,144629.28040455357,119423.97558883188,102568.67077311024,161092.36595738854,141957.06114166687,104427.7563259452,149283.4515102235,119399.14669450183,72201.84187878018,94517.53706305851,120190.23224733684,156807.92743161516,103597.62261589347,133905.31780017182,111181.01298445015,64952.70816872848,77284.4033530068,91181.09853728511,87211.79372156344,41054.488905841776,31449.184090120092,34078.87927439844,52756.574458676754,30485.269642955085,0.0,23856.660011511733,,
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37369.82600635887,0.0,0.0,0.0,16916.606743472206,37060.30192775052,35347.997112028825,0.0,72990.3874805855,0.0,40905.77784914216,45242.473033420465,39481.16821769881,48247.86340197713,51356.55858625547,71914.2537705338,70528.94895481213,73581.64413909044,67032.33932336877,89935.03450764711,65134.72969192543,93077.42487620378,74961.12006048208,77484.8152447604,101395.51042903872,124269.20561331707,138032.9007975954,117655.59598187373,98260.29116615203,90345.98635043036,90997.6815347087,101701.37671898703,93108.07190326533,75289.76708754367,76486.46227182199,105423.15745610034,56917.85264037867,107258.54782465697,86851.24300893533,84984.93819321363,82849.63337749195,75592.3285617703,72588.02374604864,69734.71893032696,65803.41411460527,60119.10929888359,65331.80448316193,93360.49966744024,76261.19485171858,31571.890035996927,70214.58522027523,68737.28040455356,65568.97558883188,47647.670773110236,59942.36595738854,80530.06114166687,110141.7563259452,124660.45151022352,76797.14669450183,105912.84187878018,97317.53706305851,109884.23224733684,123248.92743161516,86056.62261589347,125712.31780017182,142055.01298445015,94509.70816872848,137358.4033530068,112662.09853728511,80356.79372156344,67640.48890584178,112904.18409012009,93301.87927439844,112712.57445867675,97815.26964295509,56015.96482723343,85022.66001151173,,
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35047.08266486383,0.0,20431.473033420465,0.0,37308.86340197713,27640.558586255473,27948.253770533804,40994.948954812135,26639.644139090437,66104.33932336877,66509.03450764711,33144.72969192543,71729.42487620378,62686.12006048208,70252.8152447604,51512.510429038724,92959.20561331707,71502.90079759539,108595.59598187373,112758.29116615203,116146.98635043036,102805.6815347087,91373.37671898703,115787.07190326533,115990.76708754367,78316.46227182199,89488.15745610034,93060.85264037867,111111.54782465697,146954.24300893533,114618.93819321363,155272.63337749196,163464.3285617703,123032.02374604864,116557.71893032696,117704.41411460527,131522.1092988836,120962.80448316193,134336.49966744025,129080.19485171858,125167.89003599693,95094.58522027523,102131.28040455356,136055.97558883188,97328.67077311024,100109.36595738854,129915.06114166687,85547.7563259452,89163.45151022352,73296.14669450183,91171.84187878018,114923.53706305851,86910.23224733684,104304.92743161516,107819.62261589347,86940.31780017182,94121.01298445015,97381.70816872848,100548.4033530068,122371.09853728511,99005.79372156344,114856.48890584178,72615.18409012009,53519.87927439844,75770.57445867675,104086.26964295509,61679.96482723343,81269.66001151173,,
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4170.130822080566,18413.826006358868,30861.521190637213,31034.216374915544,38689.91155919386,85542.6067434722,81475.30192775052,88735.99711202882,153969.69229630718,107905.3874805855,121889.08266486383,94933.77784914216,107995.47303342047,112291.16821769881,104905.86340197713,144407.55858625547,144851.2537705338,164106.94895481213,151848.64413909044,124741.33932336877,107122.03450764711,121644.72969192543,110471.42487620378,103710.12006048208,49108.81524476039,46180.510429038724,65347.20561331707,115902.90079759539,98916.59598187373,80393.29116615203,88291.98635043036,95297.6815347087,75918.37671898703,104510.07190326533,135542.76708754367,111880.46227182199,106897.15745610034,110658.85264037867,110838.54782465697,94373.24300893533,90808.93819321363,88604.63337749195,135430.3285617703,127660.02374604864,104720.71893032696,88886.41411460527,156932.1092988836,133490.80448316195,142699.49966744025,119576.19485171858,119560.89003599693,125206.58522027523,118770.28040455356,85687.97558883188,80176.67077311024,75272.36595738854,81586.06114166687,62187.7563259452,58611.45151022352,84232.14669450183,80156.84187878018,65879.53706305851,65311.23224733684,65760.92743161516,75493.62261589347,31461.31780017182,42400.01298445015,11914.70816872848,26401.403353006797,0.0,8191.793721563445,0.0,0.0,7872.879274398438,0.0,0.0,5186.964827233431,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37795.43563780225,5668.130822080566,5879.826006358868,13083.521190637213,17924.216374915544,74634.91155919386,32719.606743472206,47409.30192775052,69114.99711202882,69700.69229630717,61089.3874805855,70937.08266486383,99161.77784914216,79101.47303342047,156638.1682176988,128180.86340197713,120632.55858625547,112675.2537705338,76067.94895481213,79774.64413909044,90405.33932336877,128166.03450764711,121035.72969192543,99961.42487620378,134098.12006048206,114902.8152447604,124160.51042903872,150495.20561331708,197794.9007975954,167855.59598187375,222067.29116615205,165944.98635043035,100365.6815347087,166514.376718987,197892.0719032653,157531.76708754367,117278.46227182199,137634.15745610034,114161.85264037867,98837.54782465697,126008.24300893533,112536.93819321363,98510.63337749195,114734.3285617703,106914.02374604864,85173.71893032696,77471.41411460527,88230.10929888359,128819.80448316193,79782.49966744024,84933.19485171858,77023.89003599693,100230.58522027523,57749.28040455356,74802.97558883188,49891.670773110236,74652.36595738854,49350.06114166687,57896.7563259452,59662.45151022352,46494.14669450183,55464.84187878018,36346.53706305851,17014.23224733684,46317.92743161516,24450.622615893473,38708.31780017182,0.0,41003.70816872848,39654.4033530068,42926.098537285114,25112.793721563445,25089.488905841776,13266.184090120092,4867.879274398438,42044.574458676754,0.0,39174.96482723343,58574.66001151173
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43375.77784914216,38108.473033420465,74257.16821769881,58315.86340197713,74779.55858625547,103389.2537705338,101561.94895481213,113544.64413909044,97745.33932336877,112549.03450764711,113447.72969192543,96130.42487620378,106550.12006048208,136312.8152447604,87855.51042903872,95180.20561331707,112960.90079759539,96846.59598187373,119135.29116615203,153675.98635043035,150605.6815347087,120689.37671898703,94578.07190326533,122954.76708754367,143447.46227182198,99697.15745610034,88760.85264037867,67710.54782465697,92538.24300893533,114411.93819321363,116277.63337749195,158806.3285617703,88422.02374604864,89248.71893032696,119832.41411460527,146987.1092988836,144603.80448316195,98210.49966744024,123175.19485171858,66148.89003599693,68181.58522027523,45613.28040455356,64655.975588831876,63861.670773110236,62060.36595738854,57750.06114166687,68814.7563259452,94489.45151022352,94467.14669450183,51566.84187878018,60172.53706305851,52512.23224733684,43873.92743161516,59796.62261589347,68330.31780017182,62839.01298445015,96565.70816872848,75066.4033530068,98353.09853728511,69814.79372156344,95250.48890584178,76054.18409012009,99864.87927439844,68169.57445867675,109492.26964295509,63106.96482723343,64499.66001151173,,,,,
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26291.948954812135,29907.644139090437,31550.339323368768,53242.03450764711,72979.72969192543,69408.42487620378,50880.12006048208,115342.8152447604,98643.51042903872,124654.20561331707,123187.90079759539,145630.59598187375,96998.29116615203,146271.98635043035,114235.6815347087,170982.376718987,135927.0719032653,206967.76708754367,162822.46227182198,156841.15745610034,161217.85264037867,138392.54782465697,151100.24300893533,156305.93819321363,132368.63337749196,187286.3285617703,86476.02374604864,95251.71893032696,103844.41411460527,128807.10929888359,90422.80448316193,104665.49966744024,117241.19485171858,67172.89003599693,75904.58522027523,77374.28040455356,68304.97558883188,97012.67077311024,107810.36595738854,94354.06114166687,52292.7563259452,77783.45151022352,80519.14669450183,118593.84187878018,135286.53706305852,101204.23224733684,115520.92743161516,73878.62261589347,98974.31780017182,137283.01298445015,137083.70816872848,96878.4033530068,141141.0985372851,136112.79372156344,137123.48890584178,118962.18409012009,108166.87927439844,79309.57445867675,66153.26964295509,87893.96482723343,
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126719.21637491554,0.0,0.0,0.0,0.0,0.0,12760.387480585501,29786.082664863832,23165.777849142163,61565.473033420465,72128.16821769881,50487.86340197713,66633.55858625547,29209.253770533804,85927.94895481213,115160.64413909044,80363.33932336877,84594.03450764711,127308.72969192543,117163.42487620378,111661.12006048208,108647.8152447604,135085.51042903872,148296.20561331708,111070.90079759539,108113.59598187373,114659.29116615203,103831.98635043036,119745.6815347087,122933.37671898703,85807.07190326533,97575.76708754367,88857.46227182199,107550.15745610034,110653.85264037867,101587.54782465697,95642.24300893533,106423.93819321363,127689.63337749195,100099.3285617703,98385.02374604864,88565.71893032696,109748.41411460527,89244.10929888359,138030.80448316195,133026.49966744025,113399.19485171858,132749.8900359969,119755.58522027523,116103.28040455356,106045.97558883188,209797.67077311024,99074.36595738854,100666.06114166687,110622.7563259452,150814.4515102235,106474.14669450183,115320.84187878018,125601.53706305851,94809.23224733684,78606.92743161516,96140.62261589347,103125.31780017182,73884.01298445015,77853.70816872848,94258.4033530068,92141.09853728511,45023.793721563445,52356.488905841776,33976.18409012009,65507.87927439844,81438.57445867675,10701.269642955085,28974.96482723343,0.0
